number_of_episode,reward
101382,-18.6513578841537
101383,-21.2565034777652
101384,-28.2369699644493
101385,-20.4873247935361
101386,-22.2030692857906
101387,-15.9196571678006
101388,-19.6380597687294
101389,-16.0104539294501
101390,-24.1345813464925
101391,-15.576031412083
101392,-22.7906596809344
101393,-19.8922014083917
101394,-12.7829710623212
101395,-19.3218425801809
101396,-12.4098002209222
101397,-9.70886133960504
101398,-18.2828642697728
101399,-20.1212310103762
101400,-24.6638277012188
101401,-24.9047549948076
101402,-24.6035667108902
101403,-14.1395459809524
101404,-18.5528017136765
101405,-15.4164563401733
101406,-15.6838500328901
101407,-11.8421644749897
101408,-25.2779174981501
101409,-11.3663044299529
101410,-17.1598503897047
101411,-14.3883125043691
101412,-3.99238527327581
101413,-20.4353467040026
101414,-16.5979904036969
101415,-12.5324285171934
101416,-23.3517965125884
101417,-19.6936430557193
101418,-23.0948359014223
101419,-26.766347205077
101420,-16.1913497020688
101421,-16.6199044806854
101422,-20.3291082422842
101423,-26.8905351375328
101424,-24.3430350647599
101425,-20.664929068449
101426,-3.57227653701958
101427,-7.94996186957316
101428,-16.8267210901703
101429,-25.3425768527576
101430,-11.2104896807331
101431,-15.4274980737972
101432,-7.65065258615068
101433,-20.5528747117893
101434,-19.450844656294
101435,-19.0340790506832
101436,-19.794905736947
101437,-22.2261981741752
101438,-23.6570636743038
101439,-15.671875989475
101440,-9.24197631221994
101441,-18.8584175251136
101442,-16.2749003542102
101443,-20.2105466695377
101444,-20.6698706184619
101445,-9.63297381742573
101446,-14.495216913829
101447,-19.0295135418148
101448,-23.8580122226717
101449,-22.405287965302
101450,-17.3294849588412
101451,-25.7698134470435
101452,-14.4521327550415
101453,-16.6936223515776
101454,-26.9426173445965
101455,-23.613033303157
101456,-25.2857789434929
101457,-24.7497166870768
101458,-18.9559415330308
101459,-27.1654996533428
101460,-23.9281271075671
101461,-17.6031135567564
101462,-30.0904225128071
101463,-14.9563772084404
101464,-25.5388482352249
101465,-20.144744556901
101466,-16.4395358889808
101467,-29.5013216528938
101468,-30.5079692961949
101469,-30.0581797600998
101470,-23.1107414857969
101471,-19.9590378253454
101472,-21.8482365769674
101473,-24.6163358303015
101474,-20.7405050003361
101475,-23.345180740188
101476,-24.5375122691367
101477,-24.2571223928075
101478,-25.6986983735692
101479,-22.2302478120317
101480,-24.4035704640228
101481,-26.5263209970505
101482,-25.0857920452611
101483,-26.2770034200815
101484,-27.9526470371127
101485,-24.7962070800128
101486,-19.6781341917213
101487,-24.9710676208864
101488,-23.0439284485218
101489,-13.0239167538454
101490,-27.5587936159179
101491,-20.372947869864
101492,-17.7577947764277
101493,-24.5137271709815
101494,-14.6708347438982
101495,-17.7860681132242
101496,-18.7963483351044
101497,-28.9972400955484
101498,-27.3710885618504
101499,-28.225814737243
101500,-12.4029847765978
101501,-8.71072109006286
101502,-20.9633374351761
101503,-21.4664067648303
101504,-26.3607441167766
101505,-28.4987794880437
101506,-22.9281660558134
101507,-20.1641361159391
101508,-19.0604194328609
101509,-21.3689437645491
101510,-15.1975766107388
101511,-28.7672807565527
101512,-31.6242626119688
101513,-13.8774761429317
101514,-23.1873740953383
101515,-16.516990719521
101516,-23.069197569536
101517,-22.130590200113
101518,-17.2676497795699
101519,-20.3553878068508
101520,-24.1213522202035
101521,-24.2916141480724
101522,-26.7099288395905
101523,-25.2751125408218
101524,-12.8505774608378
101525,-15.8607988506702
101526,-26.3589208252272
101527,-17.7891122923037
101528,-16.4168446019059
101529,-22.0784302859176
101530,-22.4050104848883
101531,-23.9159989172354
101532,-18.9874850249431
101533,-24.0277601260601
101534,-28.2043819400934
101535,-12.1872370367652
101536,-17.9733371111473
101537,-24.6165921520951
101538,-27.5419379731872
101539,-12.0511457638296
101540,-35.1371695883033
101541,-29.946632360827
101542,-25.0878033095779
101543,-17.5988031990565
101544,-11.3856616243237
101545,-20.8106001516482
101546,-22.4264121236118
101547,-31.0437995738594
101548,-24.1424943632012
101549,-29.8710258581786
101550,-24.9230974392831
101551,-33.3525415980417
101552,-10.7143378077482
101553,-19.191260346165
101554,-22.3327223061303
101555,-15.893977365299
101556,-27.9904841335163
101557,-9.56180575070115
101558,-28.5848804410075
101559,-17.6423847881307
101560,-24.6549633549536
101561,-25.0132011714575
101562,-19.2003495742969
101563,-18.892979590002
101564,-16.4982926791594
101565,-25.0425569969283
101566,-16.4119759876708
101567,-8.69672673185816
101568,-21.7398945837972
101569,-22.0750602704829
101570,-22.7458176908218
101571,-16.2449152450315
101572,-20.7544434524693
101573,-15.5189294355391
101574,-21.8324703134479
101575,-17.052768375351
101576,-21.4743490612943
101577,-27.336958721291
101578,-19.3054682892968
101579,-10.9818462727107
101580,-26.1137650194353
101581,-22.9693677738377
101582,-18.0853267865123
101583,-24.8004572953973
101584,-22.8043475228661
101585,-23.0001848367269
101586,-25.6721685145107
101587,-22.0850057164114
101588,-17.2225513303259
101589,-24.5156243967305
101590,-15.3047592997794
101591,-28.004884473449
101592,-23.0719059812093
101593,-11.2487124818999
101594,-26.7513729067837
101595,-17.0373578910672
101596,-19.9630066166176
101597,-20.9560738258423
101598,-22.6026861216672
101599,-20.9563430145422
101600,-25.8263597521786
101601,-26.7665271904723
101602,-29.8503232409429
101603,-18.1077240173562
101604,-17.6420743251435
101605,-21.3883791009193
101606,-17.6561080509988
101607,-14.3837856918191
101608,-16.5719105476612
101609,-26.3104718375944
101610,-24.5993887738737
101611,-22.3604969820359
101612,-22.5574368617847
101613,-27.5505244886988
101614,-23.8100316323068
101615,-20.2015097977309
101616,-29.0987903879414
101617,-13.0166809354948
101618,-25.3492005123489
101619,-24.6307236077725
101620,-26.9810416871058
101621,-18.2446576897908
101622,-23.4405171435917
101623,-17.5107818717135
101624,-20.8367635307579
101625,-29.2881038612282
101626,-12.9298548970563
101627,-19.5806786249347
101628,-24.0448491849132
101629,-24.1451530780201
101630,-22.4498621421802
101631,-19.6142471722271
101632,-10.7219937017602
101633,-32.3274076335825
101634,-32.6616550363215
101635,-16.7747467657099
101636,-26.8570886576834
101637,-27.0453601428581
101638,-16.467388440415
101639,-31.6496653125512
101640,-21.2351335350571
101641,-18.1821278630688
101642,-24.3361726817143
101643,-27.1726479481625
101644,-23.9099121976075
101645,-22.7695723862712
101646,-32.1439970331758
101647,-22.2681818734279
101648,-25.7686281177885
101649,-16.5735776534154
101650,-28.9031440582585
101651,-20.3774286481735
101652,-20.1590856446598
101653,-20.6990889430561
101654,-21.5947086316773
101655,-26.5724986713923
101656,-19.7874991226978
101657,-19.3224343707883
101658,-16.2112573366935
101659,-11.655560335059
101660,-25.3978515246259
101661,-15.7402196666382
101662,-20.6239480382273
101663,-17.0963199646942
101664,-26.5745099368743
101665,-18.4934393540611
101666,-22.1528429470779
101667,-25.3554390561128
101668,-27.7982354702415
101669,-29.5909041503194
101670,-26.6389583119258
101671,-18.8455320288172
101672,-25.468822684148
101673,-11.7724615095611
101674,-17.491761962385
101675,-11.7612685340018
101676,-21.415746569725
101677,-23.2267725602865
101678,-16.4932641589566
101679,-21.123401869167
101680,-17.4873206470041
101681,-22.6180808148436
101682,-21.2352829970591
101683,-25.6378227521268
101684,-16.3589925137455
101685,-17.5005052940529
101686,-20.7724512162909
101687,-14.9687417510822
101688,-24.4778579236373
101689,-18.7223963675121
101690,-14.2320502825924
101691,-20.834091843371
101692,-23.8052298134347
101693,-14.2209228417012
101694,-13.6285155261379
101695,-20.6205625634656
101696,-17.3390598804664
101697,-18.7426449848107
101698,-18.2096040463056
101699,-26.1271337667978
101700,-23.0209003393243
101701,-17.7954620244807
101702,-22.1379045515296
101703,-18.3651389424773
101704,-25.6587813173764
101705,-24.4650423214763
101706,-32.6189150738119
101707,-29.542713270481
101708,-24.3845714636844
101709,-27.9972207604528
101710,-27.9810957698543
101711,-21.5752544461761
101712,-18.6289497100953
101713,-20.5713725584714
101714,-21.4562874473717
101715,-26.8570141484003
101716,-33.2121239234294
101717,-26.9601925201846
101718,-10.6941132866009
101719,-10.0299899763963
101720,-24.7929078588391
101721,-24.091734614279
101722,-10.8900543862749
101723,-25.0348924634757
101724,-27.5585808793162
101725,-30.4666099634662
101726,-20.169786735656
101727,-31.5117395893436
101728,-33.815263980361
101729,-18.4422270569166
101730,-20.4215103808323
101731,-21.7822895058247
101732,-14.5091261887142
101733,-21.5725135903939
101734,-21.6485594326475
101735,-19.1184828880201
101736,-25.0133669721488
101737,-18.0300745214009
101738,-18.8442028233735
101739,-25.2370680938882
101740,-19.7219385763851
101741,-16.8221833303645
101742,-11.5411955426914
101743,-16.8753117733855
101744,-23.1140835261985
101745,-20.0727615115429
101746,-21.8588138826899
101747,-25.4471532427292
101748,-21.944212495713
101749,-10.4773304258296
101750,-37.927134309575
101751,-12.464333624271
101752,-22.0713002450489
101753,-20.5265002775197
101754,-14.6335135876192
101755,-21.5925401867204
101756,-11.5821942946111
101757,-15.7056148157192
101758,-29.3229533920021
101759,-18.4412648586646
101760,-21.4888002501704
101761,-22.5050539019664
101762,-23.366648900813
101763,-24.6213325965719
101764,-21.43118027773
101765,-19.5384808823422
101766,-13.9578452883347
101767,-26.6740115103371
101768,-13.7275639936415
101769,-20.3895009063348
101770,-29.4739701633334
101771,-16.211749944742
101772,-21.3025145550499
101773,-13.6160182702562
101774,-25.9392302628126
101775,-18.3322388344405
101776,-20.7705426210124
101777,-22.6100221700589
101778,-19.3800323233831
101779,-31.5880727479021
101780,-22.3685571058856
101781,-25.248712421888
101782,-21.1849965765635
101783,-32.3627719545763
101784,-11.8158583148733
101785,-19.3159874580522
101786,-15.8344342547933
101787,-24.8097556997478
101788,-25.8029499916909
101789,-26.8165452904818
101790,-21.1624731168996
101791,-29.0175043322988
101792,-18.4252690494936
101793,-40.0360145880063
101794,-26.0303963435463
101795,-28.7367663890629
101796,-25.6660583076536
101797,-16.3651966689838
101798,-30.7858708177636
101799,-16.3624186529104
101800,-23.1278613674322
101801,-17.2651296374119
101802,-24.130854427415
101803,-19.3448292589751
101804,-19.7909466200571
101805,-25.1767282549497
101806,-30.3113736755536
101807,-23.1757634060759
101808,-19.1446581477502
101809,-14.335662520061
101810,-22.6549546584167
101811,-18.4698969037733
101812,-23.5884323801561
101813,-29.1700608594971
101814,-18.4346827728842
101815,-22.3246605568601
101816,-23.2601919240069
101817,-21.4569530859729
101818,-24.4219312879416
101819,-28.1396903409936
101820,-23.2412734425386
101821,-21.0883783861721
101822,-17.3682057000744
101823,-25.1574459224535
101824,-17.8279612576261
101825,-15.9167153420367
101826,-18.3909747159189
101827,-24.6254622324529
101828,-22.6817813669234
101829,-20.4950958573225
101830,-28.7211444963847
101831,-23.8398534312564
101832,-26.5862761780881
101833,-21.4201405256285
101834,-13.3456827172268
101835,-26.3919700782143
101836,-25.6955692585009
101837,-19.0083626336621
101838,-21.4841666319721
101839,-19.9102777405459
101840,-27.9608378779236
101841,-30.9705948634365
101842,-25.9805890107024
101843,-21.0534940783721
101844,-22.7749073470842
101845,-17.0789080307087
101846,-18.6950825109657
101847,-29.3143042234636
101848,-33.2121076934756
101849,-26.2765871179544
101850,-21.1005245448968
101851,-12.6051298638478
101852,-27.2744596432119
101853,-27.0344804573299
101854,-21.9221774864078
101855,-26.6380336519254
101856,-16.9883496409688
101857,-17.6343767005264
101858,-26.3102673650535
101859,-12.6534553482884
101860,-21.8165651379278
101861,-28.7420740717967
101862,-21.2281077176894
101863,-18.9456762187919
101864,-21.4976031630721
101865,-20.5467487444248
101866,-26.883326121356
101867,-22.2382093520104
101868,-24.1902162049935
101869,-28.0403847120624
101870,-20.0967084624589
101871,-32.402413450617
101872,-24.154055173349
101873,-18.5119750569584
101874,-22.3687463439987
101875,-16.9481895942943
101876,-14.4802490057717
101877,-25.8164641792967
101878,-23.1787650723886
101879,-24.2420997936206
101880,-21.3544395316282
101881,-29.5254816480868
101882,-19.7979120539945
101883,-26.3015396561318
101884,-17.7198823190406
101885,-15.5481593778225
101886,-12.1822508744971
101887,-28.3564116724442
101888,-30.1514624321178
101889,-15.9178383502819
101890,-3.96407983397672
101891,-19.142234820125
101892,-23.7772999255038
101893,-7.97860922323157
101894,-29.0997562025121
101895,-17.8399640764535
101896,-21.8742877432187
101897,-21.4753151237656
101898,-20.7103902948902
101899,-22.438534026942
101900,-21.1419755120439
101901,-17.1184779364115
101902,-26.0139163696863
101903,-15.3227137560376
101904,-22.7546153505428
101905,-32.041764629851
101906,-13.2055913294061
101907,-30.1883057596607
101908,-13.3404548783408
101909,-15.0528685940385
101910,-22.0009277236579
101911,-18.0268933162114
101912,-11.7018519424911
101913,-24.4216307286749
101914,-22.3363821079438
101915,-26.0431310387055
101916,-12.0178235597628
101917,-21.000757805421
101918,-27.0190059841382
101919,-20.7722945213148
101920,-22.0758125536548
101921,-25.0755493649759
101922,-28.129028971075
101923,-29.3496788823795
101924,-24.7804709940809
101925,-18.6691914773096
101926,-26.2217908676319
101927,-17.1451633457245
101928,-29.3854577889261
101929,-16.2004623886099
101930,-24.4210703591485
101931,-19.4958149399876
101932,-17.6712461132157
101933,-16.9527521149713
101934,-9.1308180771426
101935,-21.5659327601023
101936,-23.7182035230514
101937,-23.6177500106652
101938,-21.0184803658709
101939,-22.4290104522076
101940,-21.6162539740319
101941,-24.2711225235381
101942,-21.7636467658722
101943,-18.6510748730994
101944,-32.3120637827871
101945,-26.4916727751382
101946,-26.9864797315811
